Date,SPY,TLT,VXX
2013-07-11,135.382339,77.482552,
2013-07-12,135.438858,77.417923,
2013-07-15,135.956329,77.827538,
2013-07-16,135.446991,78.093506,
2013-07-17,135.794632,78.237206,
2013-07-18,136.538513,77.259796,
2013-07-19,136.781036,78.481575,
2013-07-22,137.047867,78.596581,
2013-07-23,136.756805,78.265961,
2013-07-24,136.255569,77.274155,
2013-07-25,136.58699,77.245422,
2013-07-26,136.732513,77.719749,
2013-07-29,136.312119,77.151978,
2013-07-30,136.312119,77.123192,
2013-07-31,136.409134,77.403519,
2013-08-01,137.985825,75.912064,
2013-08-02,138.220261,76.747887,
2013-08-05,138.018204,76.157089,
2013-08-06,137.233856,76.380463,
2013-08-07,136.789154,76.949631,
2013-08-08,137.290451,77.158577,
2013-08-09,136.894287,77.281036,
2013-08-12,136.732513,76.755081,
2013-08-13,137.136826,75.645493,
2013-08-14,136.43338,75.760803,
2013-08-15,134.525238,74.737701,
2013-08-16,134.080505,74.47831,
2013-08-19,133.223465,73.829811,
2013-08-20,133.878418,74.399048,
2013-08-21,133.053726,73.584854,
2013-08-22,134.266464,74.334183,
2013-08-23,134.719299,75.141167,
2013-08-26,134.217972,75.515816,
2013-08-27,132.059189,76.46685,
2013-08-28,132.528122,75.847244,
2013-08-29,132.738388,76.452477,
2013-08-30,132.317871,76.366013,
2013-09-03,132.916199,75.288872,
2013-09-04,134.015884,75.122749,
2013-09-05,134.185593,74.075203,
2013-09-06,134.25029,74.443733,
2013-09-09,135.535904,74.47979,
2013-09-10,136.538513,73.959671,
2013-09-11,136.966995,74.617065,
2013-09-12,136.60318,74.515923,
2013-09-13,136.910416,74.804916,
2013-09-16,137.702805,74.30645,
2013-09-17,138.317261,74.920479,
2013-09-18,139.918213,75.845154,
2013-09-19,139.683655,75.397255,
2013-09-20,138.707092,75.794586,
2013-09-23,138.065247,76.350815,
2013-09-24,137.740234,77.174385,
2013-09-25,137.342209,77.33329,
2013-09-26,137.87027,76.791496,
2013-09-27,137.236511,76.979301,
2013-09-30,136.505341,76.863777,
2013-10-01,137.585861,76.630501,
2013-10-02,137.455933,76.746376,
2013-10-03,136.1884,76.623276,
2013-10-04,137.220291,76.565292,
2013-10-07,136.034088,76.876778,
2013-10-08,134.449738,76.898499,
2013-10-09,134.547241,76.282845,
2013-10-10,137.447784,76.40596,
2013-10-11,138.33342,76.38427,
2013-10-14,138.885864,75.7686,
2013-10-15,137.878403,75.717926,
2013-10-16,139.804001,76.666725,
2013-10-17,140.738342,77.362076,
2013-10-18,141.689011,77.528656,
2013-10-21,141.697052,77.282364,
2013-10-22,142.517685,78.144295,
2013-10-23,141.835129,78.448502,
2013-10-24,142.306427,78.144295,
2013-10-25,142.956421,78.434021,
2013-10-28,143.183838,78.166061,
2013-10-29,143.947601,78.267433,
2013-10-30,143.232666,77.796616,
2013-10-31,142.826385,77.963249,
2013-11-01,143.167648,77.119316,
2013-11-04,143.671387,77.191963,
2013-11-05,143.216431,76.269653,
2013-11-06,143.947601,76.305946,
2013-11-07,142.127686,76.952271,
2013-11-08,144.045105,75.10041,
2013-11-11,144.069504,74.817162,
2013-11-12,143.777008,75.16571,
2013-11-13,144.930725,75.441727,
2013-11-14,145.653824,75.906487,
2013-11-15,146.287567,76.059044,
2013-11-18,145.775681,76.516556,
2013-11-19,145.458817,75.935555,
2013-11-20,145.003906,74.642822,
2013-11-21,146.173813,74.766319,
2013-11-22,146.905075,75.463554,
2013-11-25,146.758835,75.681381,
2013-11-26,146.799454,75.964622,
2013-11-27,147.156937,75.833893,
2013-11-29,147.059402,75.855675,
2013-12-02,146.677628,75.265686,
2013-12-03,146.043777,75.542496,
2013-12-04,146.027573,74.821327,
2013-12-05,145.385727,74.6101,
2013-12-06,147.010757,74.967026,
2013-12-09,147.384445,75.141838,
2013-12-10,146.856323,75.680908,
2013-12-11,145.20697,75.098122,
2013-12-12,144.727615,74.814079,
2013-12-13,144.711365,75.178276,
2013-12-16,145.613235,74.901497,
2013-12-17,145.15007,75.236534,
2013-12-18,147.628174,74.857758,
2013-12-19,147.45755,74.78495,
2013-12-20,148.315292,75.935791,
2013-12-23,149.107666,75.506058,
2013-12-24,149.434418,74.901497,
2013-12-26,150.194122,74.612785,
2013-12-27,150.186005,74.400894,
2013-12-30,150.161469,74.912437,
2013-12-31,150.872192,74.437447,
2014-01-02,149.4263,74.663986,
2014-01-03,149.40181,74.663986,
2014-01-06,148.96875,74.978203,
2014-01-07,149.883759,75.168205,
2014-01-08,149.916443,74.963562,
2014-01-09,150.01442,75.402039,
2014-01-10,150.422882,76.300926,
2014-01-13,148.421509,76.680954,
2014-01-14,150.038925,76.330177,
2014-01-15,150.847672,76.249802,
2014-01-16,150.651581,76.761322,
2014-01-17,150.01442,77.082878,
2014-01-21,150.455536,77.141357,
2014-01-22,150.553574,76.951355,
2014-01-23,149.320053,78.040169,
2014-01-24,146.134216,78.544388,
2014-01-27,145.415298,77.996361,
2014-01-28,146.28125,78.186378,
2014-01-29,144.87619,78.829422,
2014-01-30,146.411942,78.602875,
2014-01-31,145.554214,79.129089,
2014-02-03,142.278458,80.093178,
2014-02-04,143.275101,79.243362,
2014-02-05,143.095337,78.510735,
2014-02-06,144.982376,78.173676,
2014-02-07,146.779556,78.239632,
2014-02-10,147.049149,78.459389,
2014-02-11,148.658356,78.005157,
2014-02-12,148.731949,77.602211,
2014-02-13,149.499802,78.041786,
2014-02-14,150.32486,78.085716,
2014-02-18,150.504593,78.261566,
2014-02-19,149.50798,77.931908,
2014-02-20,150.390289,77.741394,
2014-02-21,150.218689,78.151695,
2014-02-24,151.051865,77.953903,
2014-02-25,150.994705,78.649879,
2014-02-26,151.002899,79.067505,
2014-02-27,151.795273,79.499779,
2014-02-28,152.17926,79.543732,
2014-03-03,151.10907,80.074738,
2014-03-04,153.233063,78.870216,
2014-03-05,153.371841,79.039185,
2014-03-06,153.723129,78.260689,
2014-03-07,153.788513,77.768623,
2014-03-10,153.706757,77.878784,
2014-03-11,152.947098,78.084435,
2014-03-12,152.98793,78.627884,
2014-03-13,151.272415,79.685455,
2014-03-14,150.847672,79.700165,
2014-03-17,152.211914,79.105263,
2014-03-18,153.29834,79.391701,
2014-03-19,152.481461,78.774773,
2014-03-20,153.371841,78.635239,
2014-03-21,152.777069,79.487175,
2014-03-24,152.145203,80.052704,
2014-03-25,152.867249,79.751602,
2014-03-26,151.767792,80.375832,
2014-03-27,151.44783,80.779793,
2014-03-28,152.194489,80.324432,
2014-03-31,153.441589,80.12616,
2014-04-01,154.459061,79.44136,
2014-04-02,154.975906,78.984909,
2014-04-03,154.770813,79.330872,
2014-04-04,152.941147,79.861038,
2014-04-07,151.25087,80.339691,
2014-04-08,151.874466,80.531136,
2014-04-09,153.507248,80.133484,
2014-04-10,150.2827,80.877121,
2014-04-11,148.928864,81.532539,
2014-04-14,150.102234,81.318962,
2014-04-15,151.136017,81.827057,
2014-04-16,152.719604,81.930107,
2014-04-17,152.932922,81.031784,
2014-04-21,153.466232,80.965591,
2014-04-22,154.163605,81.237953,
2014-04-23,153.802643,81.701859,
2014-04-24,154.114365,81.856461,
2014-04-25,152.850861,81.974289,
2014-04-28,153.334976,81.576706,
2014-04-29,154.048813,81.466255,
2014-04-30,154.508255,81.804863,
2014-05-01,154.524689,82.682541,
2014-05-02,154.303085,83.191841,
2014-05-05,154.598557,82.689934,
2014-05-06,153.252914,83.022072,
2014-05-07,154.155457,82.726799,
2014-05-08,153.991318,82.372528,
2014-05-09,154.2211,82.106842,
2014-05-12,155.72261,81.774635,
2014-05-13,155.862106,82.483276,
2014-05-14,155.123642,83.376366,
2014-05-15,153.761597,84.040672,
2014-05-16,154.294907,83.804466,
2014-05-19,154.861099,83.184433,
2014-05-20,153.884705,83.368973,
2014-05-21,155.181091,82.859734,
2014-05-22,155.558472,82.741577,
2014-05-23,156.182098,83.184433,
2014-05-27,157.142105,83.671608,
2014-05-28,157.027206,84.704926,
2014-05-29,157.839539,84.254707,
2014-05-30,158.093842,84.217743,
2014-06-02,158.274353,83.591705,
2014-06-03,158.192291,82.563087,
2014-06-04,158.512329,82.540955,
2014-06-05,159.546127,82.577911,
2014-06-06,160.309219,82.577911,
2014-06-09,160.473328,82.459557,
2014-06-10,160.4897,82.156105,
2014-06-11,159.931763,82.304138,
2014-06-12,158.799515,83.036743,
2014-06-13,159.283554,82.992355,
2014-06-16,159.414856,83.19957,
2014-06-17,159.857941,82.540955,
2014-06-18,161.031219,83.177345,
2014-06-19,161.211746,82.111748,
2014-06-20,161.539032,82.733383,
2014-06-23,161.489624,82.474342,
2014-06-24,160.516693,83.310585,
2014-06-25,161.242249,83.525162,
2014-06-26,161.126846,83.924767,
2014-06-27,161.440125,83.798943,
2014-06-30,161.357681,84.006126,
2014-07-01,162.437683,83.302811,
2014-07-02,162.602585,82.412498,
2014-07-03,163.402283,82.115715,
2014-07-07,162.833405,82.71669,
2014-07-08,161.786362,83.644073,
2014-07-09,162.511902,83.710884,
2014-07-10,161.86879,83.733124,
2014-07-11,162.091415,84.267288,
2014-07-14,162.907623,83.903778,
2014-07-15,162.602585,83.733124,
2014-07-16,163.204407,84.178246,
2014-07-17,161.349503,85.239197,
2014-07-18,162.998337,84.964722,
2014-07-21,162.693283,85.387634,
2014-07-22,163.402283,85.565712,
2014-07-23,163.764954,85.454369,
2014-07-24,163.77327,84.816307,
2014-07-25,163.006577,85.81794,
2014-07-28,163.072525,85.699211,
2014-07-29,162.371689,86.010818,
2014-07-30,162.396439,84.816307,
2014-07-31,159.189392,84.564102,
2014-08-01,158.702972,85.218689,
2014-08-04,159.848999,84.995506,
2014-08-05,158.299072,85.270714,
2014-08-06,158.34848,85.322845,
2014-08-07,157.491028,86.118782,
2014-08-08,159.31308,85.932838,
2014-08-11,159.77475,85.925385,
2014-08-12,159.55217,85.367455,
2014-08-13,160.632156,85.925385,
2014-08-14,161.390656,86.617195,
2014-08-15,161.357681,87.561951,
2014-08-18,162.709732,86.691582,
2014-08-19,163.558868,86.423782,
2014-08-20,163.995865,86.282448,
2014-08-21,164.473953,86.765938,
2014-08-22,164.218414,87.249489,
2014-08-25,165.051132,87.576797,
2014-08-26,165.158279,87.294128,
2014-08-27,165.092361,88.037994,
2014-08-28,165.001633,88.499168,
2014-08-29,165.471603,88.558685,
2014-09-02,165.389145,87.031029,
2014-09-03,165.298477,87.515656,
2014-09-04,165.059341,86.449493,
2014-09-05,165.801346,86.285477,
2014-09-08,165.372681,86.322716,
2014-09-09,164.325668,86.255615,
2014-09-10,164.943954,85.711365,
2014-09-11,165.133591,85.428024,
2014-09-12,164.168991,84.533348,
2014-09-15,164.045334,84.660072,
2014-09-16,165.282013,84.317093,
2014-09-17,165.504578,84.100906,
2014-09-18,166.386719,84.369308,
2014-09-19,166.23674,85.442955,
2014-09-22,164.952896,85.547356,
2014-09-23,164.008698,86.076675,
2014-09-24,165.292511,85.599533,
2014-09-25,162.625458,86.613495,
2014-09-26,163.917587,86.486786,
2014-09-29,163.619431,87.18013,
2014-09-30,163.18866,86.688087,
2014-10-01,160.977203,88.369011,
2014-10-02,161.002029,87.599182,
2014-10-03,162.774551,87.97287,
2014-10-06,162.584106,88.0252,
2014-10-07,160.074371,89.213638,
2014-10-08,162.873962,89.236053,
2014-10-09,159.643616,88.847397,
2014-10-10,157.82135,89.729385,
2014-10-13,155.228882,90.275002,
2014-10-14,155.469116,90.86544,
2014-10-15,154.41716,91.583,
2014-10-16,154.284592,90.999992,
2014-10-17,156.106827,90.49173,
2014-10-20,157.622665,90.820625,
2014-10-21,160.745285,90.095642,
2014-10-22,159.602203,90.19278,
2014-10-23,161.457565,89.393021,
2014-10-24,162.700012,89.482704,
2014-10-27,162.476379,89.647118,
2014-10-28,164.340012,89.086594,
2014-10-29,164.091476,89.288406,
2014-10-30,165.143448,89.363136,
2014-10-31,167.031921,89.131439,
2014-11-03,167.123047,89.131416,
2014-11-04,166.543274,89.40863,
2014-11-05,167.595184,89.281288,
2014-11-06,168.266098,88.704323,
2014-11-07,168.423431,89.723335,
2014-11-10,168.953613,88.899147,
2014-11-11,169.119202,88.959106,
2014-11-12,168.936966,88.884193,
2014-11-13,169.127518,89.093994,
2014-11-14,169.168945,89.528542,
2014-11-17,169.276566,89.30378,
2014-11-18,170.253967,89.550972,
2014-11-19,169.980637,88.981598,
2014-11-20,170.278809,89.446083,
2014-11-21,171.189926,89.985527,
2014-11-24,171.670334,90.060486,
2014-11-25,171.546051,90.809784,
2014-11-26,171.985046,91.056992,
2014-11-28,171.620651,91.776299,
2014-12-01,170.427948,91.240875,
2014-12-02,171.529541,90.354759,
2014-12-03,172.192139,90.707657,
2014-12-04,172.001648,91.466171,
2014-12-05,172.283264,90.932976,
2014-12-08,171.131958,92.044418,
2014-12-09,171.015945,92.517479,
2014-12-10,168.274353,93.193344,
2014-12-11,169.127518,93.576302,
2014-12-12,166.39415,94.845398,
2014-12-15,165.251068,94.650215,
2014-12-16,163.925934,95.821678,
2014-12-17,167.139603,94.958061,
2014-12-18,171.272797,93.268417,
2014-12-19,172.001526,94.522514,
2014-12-22,172.792725,94.650215,
2014-12-23,173.025894,92.772797,
2014-12-24,173.042572,93.277756,
2014-12-26,173.600616,93.623917,
2014-12-29,173.833801,94.323784,
2014-12-30,172.900986,94.579666,
2014-12-31,171.185303,94.760277,
2015-01-02,171.093674,95.813828,
2015-01-05,168.003799,97.31897,
2015-01-06,166.421402,99.072357,
2015-01-07,168.495193,98.876701,
2015-01-08,171.485107,97.567245,
2015-01-09,170.110947,98.635902,
2015-01-12,168.778397,99.200272,
2015-01-13,168.303635,99.200272,
2015-01-14,167.287491,99.95285,
2015-01-15,165.755081,101.525589,
2015-01-16,167.928818,100.231308,
2015-01-20,168.286957,101.563232,
2015-01-21,169.13652,100.389305,
2015-01-22,171.651733,100.02813,
2015-01-23,170.710602,101.42028,
2015-01-26,171.110321,101.111725,
2015-01-27,168.853317,101.269783,
2015-01-28,166.687866,102.925346,
2015-01-29,168.228653,102.248062,
2015-01-30,166.113235,104.061729,
2015-02-02,168.170349,103.668854,
2015-02-03,170.602341,101.474564,
2015-02-04,169.952667,101.647949,
2015-02-05,171.668365,100.531876,
2015-02-06,171.19368,98.752388,
2015-02-09,170.427429,98.593956,
2015-02-10,172.243011,97.809769,
2015-02-11,172.342926,97.990738,
2015-02-12,174.000366,97.666496,
2015-02-13,174.71669,96.663597,
2015-02-17,174.991486,95.208237,
2015-02-18,175.008087,95.773811,
2015-02-19,174.883194,95.140396,
2015-02-20,175.932602,95.419373,
2015-02-23,175.907623,96.512772,
2015-02-24,176.407333,97.779572,
2015-02-25,176.25737,98.201912,
2015-02-26,176.04921,96.859634,
2015-02-27,175.449524,97.674019,
2015-03-02,176.557236,95.854683,
2015-03-03,175.832672,95.507141,
2015-03-04,175.09137,95.537338,
2015-03-05,175.282974,95.416451,
2015-03-06,172.817749,93.30854,
2015-03-09,173.533936,94.169868,
2015-03-10,170.718918,95.40892,
2015-03-11,170.319138,96.104042,
2015-03-12,172.484589,96.036095,
2015-03-13,171.426804,95.741333,
2015-03-16,173.717224,96.663094,
2015-03-17,173.200806,97.464012,
2015-03-18,175.282974,99.345253,
2015-03-19,174.483444,98.839081,
2015-03-20,176.02359,99.36039,
2015-03-23,175.680573,99.23951,
2015-03-24,174.69342,100.199043,
2015-03-25,172.133469,99.352837,
2015-03-26,171.723557,97.80397,
2015-03-27,172.11676,99.020393,
2015-03-30,174.216537,98.529282,
2015-03-31,172.693985,98.740868,
2015-04-01,172.083282,100.037758,
2015-04-02,172.702377,98.977798,
2015-04-06,173.865234,98.425072,
2015-04-07,173.40506,99.250389,
2015-04-08,173.990646,99.280647,
2015-04-09,174.76033,97.993561,
2015-04-10,175.71405,98.137405,
2015-04-13,174.919281,98.273666,
2015-04-14,175.253952,98.970222,
2015-04-15,176.040268,98.886986,
2015-04-16,175.990143,98.394844,
2015-04-17,173.965607,99.522934,
2015-04-20,175.555054,98.644676,
2015-04-21,175.345917,98.197983,
2015-04-22,176.207596,96.698906,
2015-04-23,176.650986,97.115318,
2015-04-24,177.060898,97.721054,
2015-04-27,176.324783,97.721054,
2015-04-28,176.885223,96.373322,
2015-04-29,176.157455,95.192245,
2015-04-30,174.392303,95.358803,
2015-05-01,176.282883,94.075104,
2015-05-04,176.784805,93.187477,
2015-05-05,174.76033,93.058533,
2015-05-06,174.040924,91.465302,
2015-05-07,174.735184,92.694374,
2015-05-08,177.035873,92.944664,
2015-05-11,176.190842,90.683823,
2015-05-12,175.663803,90.919083,
2015-05-13,175.697296,90.190735,
2015-05-14,177.529404,90.43354,
2015-05-15,177.721756,92.24675,
2015-05-18,178.273956,90.699059,
2015-05-19,178.215332,89.894836,
2015-05-20,178.08992,90.046562,
2015-05-21,178.608551,91.305969,
2015-05-22,178.181931,91.343887,
2015-05-26,176.266144,92.906761,
2015-05-27,177.939316,93.119179,
2015-05-28,177.73851,92.891556,
2015-05-29,176.634232,93.096428,
2015-06-01,176.993973,92.095924,
2015-06-02,176.818314,90.811012,
2015-06-03,177.286804,89.351173,
2015-06-04,175.789291,90.514465,
2015-06-05,175.48819,89.41201,
2015-06-08,174.408966,89.313171,
2015-06-09,174.383865,88.606102,
2015-06-10,176.475311,87.830582,
2015-06-11,177.044174,89.678108,
2015-06-12,175.68895,89.678108,
2015-06-15,174.935989,89.822578,
2015-06-16,175.889725,90.529655,
2015-06-17,176.174133,89.830154,
2015-06-18,178.006256,89.38916,
2015-06-19,177.216064,90.537209,
2015-06-22,178.123917,88.689743,
2015-06-23,178.250015,88.157478,
2015-06-24,176.955399,88.917824,
2015-06-25,176.417435,88.606102,
2015-06-26,176.383804,87.61013,
2015-06-29,172.684982,89.929016,
2015-06-30,173.046417,89.305534,
2015-07-01,174.433456,88.10009,
2015-07-02,174.273804,88.389641,
2015-07-06,173.777786,90.027901,
2015-07-07,174.870667,90.873741,
2015-07-08,171.936798,91.658569,
2015-07-09,172.247833,89.852684,
2015-07-10,174.416656,88.427773,
2015-07-13,176.341782,88.153419,
2015-07-14,177.106766,88.442986,
2015-07-15,177.047867,89.380234,
2015-07-16,178.468567,89.997406,
2015-07-17,178.619904,90.462234,
2015-07-20,178.712387,90.081291,
2015-07-21,178.006226,90.568916,
2015-07-22,177.686783,91.13279,
2015-07-23,176.686386,92.26815,
2015-07-24,174.853821,92.496742,
2015-07-27,173.836639,92.991997,
2015-07-28,175.971863,92.313828,
2015-07-29,177.18248,91.970993,
2015-07-30,177.224472,92.679619,
2015-07-31,176.955399,93.365372,
2015-08-03,176.358582,94.348198,
2015-08-04,176.01387,93.599808,
2015-08-05,176.593964,92.897301,
2015-08-06,175.148056,93.722,
2015-08-07,174.811813,94.951477,
2015-08-10,177.014297,93.775421,
2015-08-11,175.417068,95.264572,
2015-08-12,175.627197,94.745255,
2015-08-13,175.408646,94.439827,
2015-08-14,176.047516,94.661293,
2015-08-17,177.031067,95.088928,
2015-08-18,176.518295,94.340576,
2015-08-19,175.122849,95.272194,
2015-08-20,171.466064,96.23439,
2015-08-21,166.304489,96.524605,
2015-08-24,159.30188,96.494011,
2015-08-25,157.427292,94.943825,
2015-08-26,163.471558,93.111076,
2015-08-27,167.51503,93.164581,
2015-08-28,167.523422,93.439468,
2015-08-31,166.169952,92.721626,
2015-09-01,161.210205,93.38974,
2015-09-02,164.270111,92.586174,
2015-09-03,164.387817,93.037689,
2015-09-04,161.899536,93.887177,
2015-09-08,165.968231,92.502007,
2015-09-09,163.748932,92.945854,
2015-09-10,164.639999,92.318283,
2015-09-11,165.388153,92.89994,
2015-09-14,164.774521,93.045349,
2015-09-15,166.834091,91.262222,
2015-09-16,168.279953,90.917816,
2015-09-17,167.901718,92.027534,
2015-09-18,165.157928,93.443336,
2015-09-21,166.011383,91.920372,
2015-09-22,163.856613,93.198425,
2015-09-23,163.594666,93.190781,
2015-09-24,163.003189,93.825951,
2015-09-25,162.960922,93.014748,
2015-09-28,158.871063,94.606583,
2015-09-29,158.963959,94.874428,
2015-09-30,161.930054,94.545349,
2015-10-01,162.352493,94.948723,
2015-10-02,164.777695,95.52388,
2015-10-05,167.709854,94.227875,
2015-10-06,167.135269,94.634315,
2015-10-07,168.504181,94.319893,
2015-10-08,170.025192,93.529976,
2015-10-09,170.126602,93.775383,
2015-10-12,170.287155,94.488579,
2015-10-13,169.214005,94.649666,
2015-10-14,168.402817,95.477936,
2015-10-15,170.988556,95.010056,
2015-10-16,171.765945,95.040741,
2015-10-19,171.850464,94.78006,
2015-10-20,171.630768,94.197189,
2015-10-21,170.566055,95.13279,
2015-10-22,173.447525,95.293816,
2015-10-23,175.348801,94.480904,
2015-10-26,174.917877,95.109802,
2015-10-27,174.579849,95.347534,
2015-10-28,176.565613,94.964058,
2015-10-29,176.464218,93.453339,
2015-10-30,175.703705,94.158806,
2015-11-02,177.782394,93.726158,
2015-11-03,178.297852,92.957565,
2015-11-04,177.75708,93.065186,
2015-11-05,177.579666,92.819244,
2015-11-06,177.486664,91.458847,
2015-11-09,175.83046,90.943954,
2015-11-10,176.236084,91.212982,
2015-11-11,175.543137,91.020798,
2015-11-12,173.092621,91.458847,
2015-11-13,171.149078,91.981499,
2015-11-16,173.751678,91.89695,
2015-11-17,173.624939,92.050652,
2015-11-18,176.379761,92.242813,
2015-11-19,176.227585,92.857643,
2015-11-20,176.869843,92.573341,
2015-11-23,176.667068,92.857643,
2015-11-24,176.903625,92.849976,
2015-11-25,176.878281,93.065186,
2015-11-27,177.081116,92.972946,
2015-11-30,176.345901,93.341873,
2015-12-01,178.027496,94.602669,
2015-12-02,176.210709,94.633453,
2015-12-03,173.743286,92.061028,
2015-12-04,177.131805,92.86969,
2015-12-07,176.058624,93.770851,
2015-12-08,174.87558,93.817039,
2015-12-09,173.515137,93.716949,
2015-12-10,173.962952,93.840164,
2015-12-11,170.591354,95.318947,
2015-12-14,171.453262,94.086647,
2015-12-15,173.253143,93.532074,
2015-12-16,175.788177,93.331848,
2015-12-17,173.109558,94.387016,
2015-12-18,170.025574,94.910744,
2015-12-21,171.428131,94.887604,
2015-12-22,172.983749,94.202171,
2015-12-23,175.125854,93.493568,
2015-12-24,174.836853,94.029205,
2015-12-28,174.437286,94.307053,
2015-12-29,176.298889,92.740326,
2015-12-30,175.049347,92.647644,
2015-12-31,173.298279,93.064453,
2016-01-04,170.875595,93.735939,
2016-01-05,171.164612,93.357742,
2016-01-06,169.005493,94.615807,
2016-01-07,164.950806,94.785622,
2016-01-08,163.140228,95.21006,
2016-01-11,163.301743,94.168152,
2016-01-12,164.619263,95.526505,
2016-01-13,160.51358,96.46814,
2016-01-14,163.148712,95.56514,
2016-01-15,159.64653,97.054733,
2016-01-19,159.859085,96.75367,
2016-01-20,157.81044,97.772476,
2016-01-21,158.694519,97.108749,
2016-01-22,161.950165,96.738266,
2016-01-25,159.50206,97.263084,
2016-01-26,161.678146,97.309387,
2016-01-27,159.918549,97.286232,
2016-01-28,160.751572,97.42514,
2016-01-29,164.670288,98.251015,
2016-02-01,164.610794,97.950226,
2016-02-02,161.64418,99.76738,
2016-02-03,162.61322,98.94001,
2016-02-04,162.868179,99.419411,
2016-02-05,159.765564,99.53537,
2016-02-08,157.614899,101.677444,
2016-02-09,157.623459,101.785637,
2016-02-10,157.487442,102.682617,
2016-02-11,155.438828,103.401749,
2016-02-12,158.643509,101.685081,
2016-02-16,161.321091,100.610245,
2016-02-17,163.956238,99.991623,
2016-02-18,163.284714,101.221115,
2016-02-19,163.208237,101.306213,
2016-02-22,165.57135,101.252083,
2016-02-23,163.480225,101.661888,
2016-02-24,164.228271,101.460846,
2016-02-25,166.217392,101.82428,
2016-02-26,165.834869,100.842255,
2016-02-29,164.534241,101.282936,
2016-03-01,168.401993,99.499512,
2016-03-02,169.158554,99.910118,
2016-03-03,169.821503,100.274254,
2016-03-04,170.374084,99.631241,
2016-03-07,170.510086,99.600266,
2016-03-08,168.648468,100.700356,
2016-03-09,169.481552,100.088348,
2016-03-10,169.617554,99.677734,
2016-03-11,172.354645,98.670593,
2016-03-14,172.133667,98.980453,
2016-03-15,171.853165,99.073448,
2016-03-16,172.847733,99.367836,
2016-03-17,173.944229,99.778442,
2016-03-18,174.627853,99.987617,
2016-03-21,174.875565,99.220604,
2016-03-22,174.781631,99.197426,
2016-03-23,173.628143,100.320786,
2016-03-24,173.551208,100.359489,
2016-03-28,173.653687,100.491211,
2016-03-29,175.260056,101.544823,
2016-03-30,176.029068,100.475723,
2016-03-31,175.601822,101.188454,
2016-04-01,176.797989,101.452454,
2016-04-04,176.225571,101.514511,
2016-04-05,174.465454,102.624748,
2016-04-06,176.370819,101.879402,
2016-04-07,174.260361,103.137077,
2016-04-08,174.730286,102.484947,
2016-04-11,174.320206,102.352982,
2016-04-12,175.943634,101.646492,
2016-04-13,177.720825,102.003639,
2016-04-14,177.72934,101.514511,
2016-04-15,177.532837,102.384041,
2016-04-18,178.78035,101.941551,
2016-04-19,179.344238,101.623238,
2016-04-20,179.515121,100.505325,
2016-04-21,178.549622,99.907516,
2016-04-22,178.549622,99.651291,
2016-04-25,178.242004,99.239861,
2016-04-26,178.506912,98.789574,
2016-04-27,178.874268,99.775543,
2016-04-28,177.250885,100.186996,
2016-04-29,176.29393,100.443199,
2016-05-02,177.69516,99.431908,
2016-05-03,176.148697,100.684326,
2016-05-04,175.166122,101.236633,
2016-05-05,175.131912,101.913429,
2016-05-06,175.77272,101.477844,
2016-05-09,175.917984,101.796707,
2016-05-10,178.105286,101.804504,
2016-05-11,176.439194,102.380188,
2016-05-12,176.490463,101.913429,
2016-05-13,174.952454,102.901367,
2016-05-16,176.678375,102.014549,
2016-05-17,175.029419,102.185669,
2016-05-18,175.080627,100.73098,
2016-05-19,174.473999,101.166626,
2016-05-20,175.576218,101.244385,
2016-05-23,175.337006,101.469963,
2016-05-24,177.609756,101.018852,
2016-05-25,178.814499,100.637665,
2016-05-26,178.865753,101.158836,
2016-05-27,179.634766,101.011047,
2016-05-31,179.292969,101.252235,
2016-06-01,179.66037,101.662987,
2016-06-02,180.207199,102.395744,
2016-06-03,179.668915,103.853409,
2016-06-06,180.58316,103.081696,
2016-06-07,180.865143,103.331184,
2016-06-08,181.454666,103.884605,
2016-06-09,181.206879,104.554955,
2016-06-10,179.489502,105.061653,
2016-06-13,178.105286,105.52932,
2016-06-14,177.75499,105.451408,
2016-06-15,177.507172,105.856766,
2016-06-16,178.037018,106.371216,
2016-06-17,177.373932,105.708626,
2016-06-20,178.516251,104.578354,
2016-06-21,179.022934,104.095032,
2016-06-22,178.730927,104.266571,
2016-06-23,181.058487,103.073936,
2016-06-24,174.556839,105.841148,
2016-06-27,171.430511,108.483704,
2016-06-28,174.522415,108.709755,
2016-06-29,177.494202,107.87561,
2016-06-30,179.916214,108.273186,
2016-07-01,180.294098,109.776512,
2016-07-05,178.997147,111.150978,
2016-07-06,180.070786,111.330612,
2016-07-07,179.959137,111.3228,
2016-07-08,182.638763,112.142731,
2016-07-11,183.282944,111.158775,
2016-07-12,184.614197,109.331375,
2016-07-13,184.588394,110.619904,
2016-07-14,185.619064,109.011192,
2016-07-15,185.370026,108.07402,
2016-07-18,185.868118,107.972549,
2016-07-19,185.679199,108.581627,
2016-07-20,186.452225,107.988129,
2016-07-21,185.74791,108.206795,
2016-07-22,186.580994,108.394257,
2016-07-25,186.074234,108.316139,
2016-07-26,186.160156,108.487968,
2016-07-27,185.962662,109.838951,
2016-07-28,186.177383,109.635948,
2016-07-29,186.477936,110.549622,
2016-08-01,186.323349,109.351082,
2016-08-02,185.129517,108.224503,
2016-08-03,185.670578,108.28701,
2016-08-04,185.868118,109.100708,
2016-08-05,187.388336,107.966286,
2016-08-08,187.276718,108.169693,
2016-08-09,187.388336,109.233696,
